time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.HDOP,.Altitude,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/03/24/15:05:40.563287,0,68740,0,GPS1_FRAME,42.335161666666664,-71.08829999999999,1.1,14.2,327958.87509466184,4689101.911048385,190540.0,19,T
2023/03/24/15:05:41.563231,0,68741,0,GPS1_FRAME,42.335161666666664,-71.08829999999999,1.1,14.2,327958.87509466184,4689101.911048385,190541.0,19,T
2023/03/24/15:05:42.563802,0,68742,0,GPS1_FRAME,42.335161666666664,-71.08829999999999,1.1,14.2,327958.87509466184,4689101.911048385,190542.0,19,T
2023/03/24/15:05:43.562621,0,68743,0,GPS1_FRAME,42.335161666666664,-71.08829999999999,1.5,14.2,327958.87509466184,4689101.911048385,190543.0,19,T
2023/03/24/15:05:44.560450,0,68744,0,GPS1_FRAME,42.335161666666664,-71.08829999999999,1.5,14.2,327958.87509466184,4689101.911048385,190544.0,19,T
2023/03/24/15:05:45.562806,0,68745,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.5,14.2,327959.01240597153,4689101.9076764,190545.0,19,T
2023/03/24/15:05:46.563091,0,68746,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.5,14.2,327959.01240597153,4689101.9076764,190546.0,19,T
2023/03/24/15:05:47.562595,0,68747,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.5,14.2,327959.01240597153,4689101.9076764,190547.0,19,T
2023/03/24/15:05:48.562388,0,68748,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.5,14.2,327959.01240597153,4689101.9076764,190548.0,19,T
2023/03/24/15:05:49.566360,0,68749,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.1,14.2,327959.01240597153,4689101.9076764,190549.0,19,T
2023/03/24/15:05:50.566588,0,68750,0,GPS1_FRAME,42.335161666666664,-71.08829833333333,1.1,14.2,327959.01240597153,4689101.9076764,190550.0,19,T
2023/03/24/15:05:51.565765,0,68751,0,GPS1_FRAME,42.335159999999995,-71.08829833333333,1.1,14.2,327959.00786115194,4689101.722605834,190551.0,19,T
2023/03/24/15:05:52.565811,0,68752,0,GPS1_FRAME,42.335159999999995,-71.08829833333333,1.1,14.2,327959.00786115194,4689101.722605834,190552.0,19,T
2023/03/24/15:05:53.566735,0,68753,0,GPS1_FRAME,42.335159999999995,-71.08829833333333,1.1,14.3,327959.00786115194,4689101.722605834,190553.0,19,T
2023/03/24/15:05:54.567006,0,68754,0,GPS1_FRAME,42.335158333333325,-71.08830333333334,1.1,14.2,327958.59138237924,4689101.547651231,190554.0,19,T
2023/03/24/15:05:55.567109,0,68755,0,GPS1_FRAME,42.335150000000006,-71.08832333333334,1.1,14.1,327956.92092219344,4689100.662762508,190555.0,19,T
2023/03/24/15:05:56.566499,0,68756,0,GPS1_FRAME,42.33513666666666,-71.088355,1.1,14.0,327954.2756472717,4689099.246266934,190556.0,19,T
2023/03/24/15:05:57.567670,0,68757,0,GPS1_FRAME,42.335116666666664,-71.08839666666667,1.1,14.1,327950.7883227591,4689097.109722878,190557.0,19,T
2023/03/24/15:05:58.567102,0,68758,0,GPS1_FRAME,42.33509333333333,-71.08844166666667,1.1,14.1,327947.017282921,4689094.609783793,190558.0,19,T
2023/03/24/15:05:59.565889,0,68759,0,GPS1_FRAME,42.335069999999995,-71.08848833333333,1.1,14.1,327943.1089288456,4689092.113218958,190559.0,19,T
2023/03/24/15:06:00.565483,0,68760,0,GPS1_FRAME,42.33504666666666,-71.08853666666667,1.1,14.1,327939.06326037506,4689089.6200285945,190600.0,19,T
2023/03/24/15:06:01.568324,0,68761,0,GPS1_FRAME,42.335023333333325,-71.088585,1.1,14.2,327935.0175889775,4689087.126840494,190601.0,19,T
2023/03/24/15:06:02.568007,0,68762,0,GPS1_FRAME,42.33499833333334,-71.08863333333333,1.1,14.4,327930.96736911155,4689084.448584085,190602.0,19,T
2023/03/24/15:06:03.567453,0,68763,0,GPS1_FRAME,42.33497333333333,-71.08868666666667,1.1,14.4,327926.5052109363,4689081.780447756,190603.0,19,T
2023/03/24/15:06:04.567337,0,68764,0,GPS1_FRAME,42.33494833333332,-71.08874166666666,1.1,14.2,327921.905737516,4689079.115686876,190604.0,19,T
2023/03/24/15:06:05.567853,0,68765,0,GPS1_FRAME,42.33492,-71.08879833333334,1.1,14.0,327917.15985690604,4689076.08416058,190605.0,19,T
2023/03/24/15:06:06.567614,0,68766,0,GPS1_FRAME,42.33489333333333,-71.08885666666667,1.1,13.9,327912.28120623727,4689073.241080838,190606.0,19,T
2023/03/24/15:06:07.568566,0,68767,0,GPS1_FRAME,42.33486833333333,-71.08891833333334,1.1,13.7,327907.1324737499,4689070.589820915,190607.0,19,T
2023/03/24/15:06:08.567959,0,68768,0,GPS1_FRAME,42.33484166666667,-71.08897499999999,1.1,13.5,327902.3911270092,4689067.743374867,190608.0,19,T
2023/03/24/15:06:09.567965,0,68769,0,GPS1_FRAME,42.33482000000001,-71.08902166666667,1.1,13.4,327898.4872878678,4689065.431904673,190609.0,19,T
2023/03/24/15:06:10.569195,0,68770,0,GPS1_FRAME,42.334805,-71.08906166666667,1.1,13.2,327895.15088033373,4689063.847225964,190610.0,19,T
2023/03/24/15:06:11.569609,0,68771,0,GPS1_FRAME,42.334795,-71.08909166666668,1.1,13.0,327892.65198354435,4689062.797520872,190611.0,19,T
2023/03/24/15:06:12.568494,0,68772,0,GPS1_FRAME,42.334788333333336,-71.08910999999999,1.1,12.8,327891.1233640452,4689062.094344667,190612.0,19,T
2023/03/24/15:06:13.571569,0,68773,0,GPS1_FRAME,42.334788333333336,-71.089125,1.1,12.5,327889.88755487057,4689062.12470441,190613.0,19,T
2023/03/24/15:06:14.571645,0,68774,0,GPS1_FRAME,42.334785,-71.08913333333334,1.1,12.3,327889.19190100295,4689061.771429896,190614.0,19,T
2023/03/24/15:06:15.570986,0,68775,0,GPS1_FRAME,42.33478,-71.08915,1.1,12.2,327887.80513969634,4689061.249951638,190615.0,19,T
2023/03/24/15:06:16.571466,0,68776,0,GPS1_FRAME,42.33477500000001,-71.08917833333334,1.1,11.9,327885.4571930503,4689060.752087403,190616.0,19,T
2023/03/24/15:06:17.571761,0,68777,0,GPS1_FRAME,42.33476166666666,-71.08920333333334,1.1,11.9,327883.36113659164,4689059.322124222,190617.0,19,T
2023/03/24/15:06:18.572014,0,68778,0,GPS1_FRAME,42.33474833333333,-71.08923,1.1,11.8,327881.12776704994,4689057.895535133,190618.0,19,T
2023/03/24/15:06:19.571179,0,68779,0,GPS1_FRAME,42.334735,-71.08925833333333,1.1,11.7,327878.7570843353,4689056.472320263,190619.0,19,T
2023/03/24/15:06:20.569874,0,68780,0,GPS1_FRAME,42.33472,-71.08928833333333,1.1,11.7,327876.24454142427,4689054.86740918,190620.0,19,T
2023/03/24/15:06:21.570522,0,68781,0,GPS1_FRAME,42.334705,-71.089315,1.1,11.9,327874.0066219702,4689053.255751719,190621.0,19,T
2023/03/24/15:06:22.570943,0,68782,0,GPS1_FRAME,42.33469166666667,-71.08933166666667,1.1,12.5,327872.5971225897,4689051.808923562,190622.0,19,T
2023/03/24/15:06:23.571464,0,68783,0,GPS1_FRAME,42.33468333333334,-71.08934166666667,1.1,12.9,327871.75051327504,4689050.903812684,190623.0,19,T
2023/03/24/15:06:24.571479,0,68784,0,GPS1_FRAME,42.33467833333334,-71.08935,1.1,13.1,327871.050310265,4689050.365469352,190624.0,19,T
2023/03/24/15:06:25.573092,0,68785,0,GPS1_FRAME,42.334675,-71.08936,1.1,13.3,327870.2173418501,4689050.015570345,190625.0,19,T
2023/03/24/15:06:26.572940,0,68786,0,GPS1_FRAME,42.33467,-71.08937666666667,1.1,13.4,327868.83057667606,4689049.494095743,190626.0,19,T
2023/03/24/15:06:27.572669,0,68787,0,GPS1_FRAME,42.33465833333333,-71.08939333333333,1.1,13.7,327867.4256226388,4689048.232339144,190627.0,19,T
2023/03/24/15:06:28.573339,0,68788,0,GPS1_FRAME,42.33464666666667,-71.08941333333334,1.1,13.8,327865.7460432152,4689046.9773303745,190628.0,19,T
2023/03/24/15:06:29.573423,0,68789,0,GPS1_FRAME,42.33464000000001,-71.08942833333334,1.1,13.9,327864.49204229447,4689046.2674122555,190629.0,19,T
2023/03/24/15:06:30.603192,0,68790,0,GPS1_FRAME,42.33463666666667,-71.08943333333333,1.1,13.9,327864.071010435,4689045.907392554,190630.0,19,T
2023/03/24/15:06:31.574646,0,68791,0,GPS1_FRAME,42.33463666666667,-71.08943500000001,1.1,13.8,327863.9336979701,4689045.91076637,190631.0,19,T
2023/03/24/15:06:32.572953,0,68792,0,GPS1_FRAME,42.33463666666667,-71.08943500000001,1.1,13.8,327863.9336979701,4689045.91076637,190632.0,19,T
2023/03/24/15:06:33.574392,0,68793,0,GPS1_FRAME,42.33463666666667,-71.08943666666667,1.1,13.7,327863.7963855051,4689045.914140187,190633.0,19,T
2023/03/24/15:06:34.574983,0,68794,0,GPS1_FRAME,42.334635,-71.089445,1.1,13.6,327863.10527591704,4689045.745938753,190634.0,19,T
2023/03/24/15:06:35.574538,0,68795,0,GPS1_FRAME,42.33463333333334,-71.08946166666666,1.1,13.4,327861.72760393465,4689045.594606646,190635.0,19,T
2023/03/24/15:06:36.574025,0,68796,0,GPS1_FRAME,42.334635,-71.08948666666667,1.1,13.4,327859.6724642258,4689045.830285406,190636.0,19,T
2023/03/24/15:06:37.574807,0,68797,0,GPS1_FRAME,42.33464666666667,-71.08951833333334,1.1,13.1,327857.0953593581,4689047.189883947,190637.0,19,T
2023/03/24/15:06:38.574967,0,68798,0,GPS1_FRAME,42.33467,-71.08955166666667,1.1,13.2,327854.41277558915,4689049.848351441,190638.0,19,T
2023/03/24/15:06:39.574864,0,68799,0,GPS1_FRAME,42.33470333333333,-71.08958166666666,1.1,13.1,327852.0321040049,4689053.610495325,190639.0,19,T
2023/03/24/15:06:40.574566,0,68800,0,GPS1_FRAME,42.334741666666666,-71.08961333333333,1.1,13.1,327849.5277657867,4689057.93122593,190640.0,19,T
2023/03/24/15:06:41.575895,0,68801,0,GPS1_FRAME,42.334786666666666,-71.08964833333333,1.1,13.0,327846.7669974156,4689062.998988152,190641.0,19,T
2023/03/24/15:06:42.575518,0,68802,0,GPS1_FRAME,42.33483833333333,-71.08968833333333,1.1,12.9,327843.61248841695,4689068.81715658,190642.0,19,T
2023/03/24/15:06:43.574244,0,68803,0,GPS1_FRAME,42.334891666666664,-71.08972833333334,1.1,13.2,327840.4625328651,4689074.82039721,190643.0,19,T
2023/03/24/15:06:44.573700,0,68804,0,GPS1_FRAME,42.334945,-71.08977166666666,1.1,13.9,327837.03795944445,4689080.830388189,190644.0,19,T
2023/03/24/15:06:45.574025,0,68805,0,GPS1_FRAME,42.334995,-71.089815,1.1,14.3,327833.6042959854,4689086.47023991,190645.0,19,T
2023/03/24/15:06:46.575024,0,68806,0,GPS1_FRAME,42.33504,-71.08985166666666,1.1,14.9,327830.70624004444,4689091.541383782,190646.0,19,T
2023/03/24/15:06:47.574194,0,68807,0,GPS1_FRAME,42.33508,-71.08988500000001,1.1,15.4,327828.06916669064,4689096.050568165,190647.0,19,T
2023/03/24/15:06:48.571355,0,68808,0,GPS1_FRAME,42.335113333333325,-71.08992333333335,1.2,16.1,327825.0019692319,4689099.829595156,190648.0,19,T
2023/03/24/15:06:49.579119,0,68809,0,GPS1_FRAME,42.33513166666667,-71.08996,1.2,18.0,327822.03115058335,4689101.939613676,190649.0,19,T
2023/03/24/15:06:50.575365,0,68810,0,GPS1_FRAME,42.335148333333336,-71.08998166666667,1.2,18.9,327820.29158736765,4689103.834190468,190650.0,19,T
2023/03/24/15:06:51.575500,0,68811,0,GPS1_FRAME,42.335158333333325,-71.08999166666668,1.2,19.3,327819.49501029507,4689104.964862261,190651.0,19,T
2023/03/24/15:06:52.576122,0,68812,0,GPS1_FRAME,42.335163333333334,-71.08999666666666,1.2,19.4,327819.0967218586,4689105.530198197,190652.0,19,T
2023/03/24/15:06:53.576819,0,68813,0,GPS1_FRAME,42.33517333333332,-71.09000166666667,1.2,19.4,327818.7120790827,4689106.650745913,190653.0,19,T
2023/03/24/15:06:54.577558,0,68814,0,GPS1_FRAME,42.33519166666667,-71.090015,1.2,19.4,327817.6636228621,4689108.713520356,190654.0,19,T
2023/03/24/15:06:55.575181,0,68815,0,GPS1_FRAME,42.33521833333332,-71.090035,1.3,19.4,327816.08866545896,4689111.715147068,190655.0,19,T
2023/03/24/15:06:56.576461,0,68816,0,GPS1_FRAME,42.335249999999995,-71.09006,1.2,19.3,327814.1154220507,4689115.282110441,190656.0,19,T
2023/03/24/15:06:57.577843,0,68817,0,GPS1_FRAME,42.335285000000006,-71.09008666666666,1.2,19.3,327812.01396715164,4689119.222590503,190657.0,19,T
2023/03/24/15:06:58.578493,0,68818,0,GPS1_FRAME,42.33532,-71.09011333333333,1.2,19.2,327809.9125147514,4689123.163071288,190658.0,19,T
2023/03/24/15:06:59.579315,0,68819,0,GPS1_FRAME,42.33535833333334,-71.09014333333333,1.1,19.2,327807.54554075724,4689127.4804439135,190659.0,19,T
2023/03/24/15:07:00.578923,0,68820,0,GPS1_FRAME,42.3354,-71.09017666666666,1.1,19.1,327804.9130460789,4689132.174708682,190700.0,19,T
2023/03/24/15:07:01.578359,0,68821,0,GPS1_FRAME,42.335445,-71.09021166666666,1.2,19.1,327802.1523424253,4689137.242490847,190701.0,19,T
2023/03/24/15:07:02.579500,0,68822,0,GPS1_FRAME,42.33549333333334,-71.09025166666667,1.2,19.0,327798.9888093645,4689142.690540877,190702.0,19,T
2023/03/24/15:07:03.578994,0,68823,0,GPS1_FRAME,42.33554000000001,-71.090295,1.2,19.0,327795.5461112736,4689147.960272352,190703.0,19,T
2023/03/24/15:07:04.578846,0,68824,0,GPS1_FRAME,42.335588333333334,-71.09034166666667,1.2,19.0,327791.83334707783,4689153.421826892,190704.0,19,T
2023/03/24/15:07:05.580908,0,68825,0,GPS1_FRAME,42.335635,-71.090395,1.2,18.9,327787.5667982913,4689158.711814504,190705.0,19,T
2023/03/24/15:07:06.580935,0,68826,0,GPS1_FRAME,42.335678333333334,-71.09044999999999,1.2,18.8,327783.1538468119,4689163.6350392,190706.0,19,T
2023/03/24/15:07:07.577605,0,68827,0,GPS1_FRAME,42.335721666666664,-71.09050833333335,1.2,18.6,327778.4662814272,4689168.565018016,190707.0,19,T
2023/03/24/15:07:08.582307,0,68828,0,GPS1_FRAME,42.33576166666667,-71.090565,1.2,18.4,327773.90693313,4689173.121483324,190708.0,19,T
2023/03/24/15:07:09.580494,0,68829,0,GPS1_FRAME,42.335795000000005,-71.090615,1.2,18.1,327769.87863087485,4689176.924166393,190709.0,19,T
2023/03/24/15:07:10.580336,0,68830,0,GPS1_FRAME,42.33582,-71.09065333333334,1.2,17.9,327766.7887521273,4689179.77786821,190710.0,19,T
2023/03/24/15:07:11.579062,0,68831,0,GPS1_FRAME,42.33584333333333,-71.09069,1.2,17.7,327763.83163566154,4689182.443125005,190711.0,19,T
2023/03/24/15:07:12.583011,0,68832,0,GPS1_FRAME,42.33586333333333,-71.090725,1.1,17.5,327761.0027309122,4689184.73486598,190712.0,19,T
2023/03/24/15:07:13.582971,0,68833,0,GPS1_FRAME,42.335881666666666,-71.09076333333334,1.1,17.3,327757.894658239,4689186.848289495,190713.0,19,T
2023/03/24/15:07:14.583340,0,68834,0,GPS1_FRAME,42.33590000000001,-71.09080166666666,1.1,16.9,327754.7865874136,4689188.961714448,190714.0,19,T
2023/03/24/15:07:15.581450,0,68835,0,GPS1_FRAME,42.33592166666667,-71.09084833333333,1.1,16.6,327751.0010709014,4689191.462162617,190715.0,19,T
2023/03/24/15:07:16.581619,0,68836,0,GPS1_FRAME,42.33594333333334,-71.09090166666667,1.1,16.3,327746.6663185314,4689193.976117704,190716.0,19,T
2023/03/24/15:07:17.582230,0,68837,0,GPS1_FRAME,42.33596666666667,-71.09096500000001,1.1,16.0,327741.51226239715,4689196.695403966,190717.0,19,T
2023/03/24/15:07:18.589563,0,68838,0,GPS1_FRAME,42.335991666666665,-71.09103499999999,1.1,15.7,327735.8135228789,4689199.613270415,190718.0,19,T
2023/03/24/15:07:19.581759,0,68839,0,GPS1_FRAME,42.336018333333335,-71.09110833333334,1.1,15.4,327729.84472001425,4689202.722965343,190719.0,19,T
2023/03/24/15:07:20.610365,0,68840,0,GPS1_FRAME,42.336045,-71.09118333333332,1.1,15.1,327723.738612868,4689205.836042178,190720.0,19,T
2023/03/24/15:07:21.581141,0,68841,0,GPS1_FRAME,42.33607,-71.09126166666667,1.1,14.8,327717.35334089515,4689208.770807447,190721.0,19,T
2023/03/24/15:07:22.582702,0,68842,0,GPS1_FRAME,42.3361,-71.09134166666666,1.1,14.5,327710.84441934107,4689212.264167499,190722.0,19,T
2023/03/24/15:07:23.579705,0,68843,0,GPS1_FRAME,42.336130000000004,-71.091425,1.2,14.3,327704.0608856211,4689215.7642878955,190723.0,19,T
2023/03/24/15:07:24.579878,0,68844,0,GPS1_FRAME,42.336163333333324,-71.09151333333332,1.2,14.1,327696.8745347895,4689219.644687903,190724.0,19,T
2023/03/24/15:07:25.581172,0,68845,0,GPS1_FRAME,42.336198333333336,-71.091605,1.2,13.8,327689.41812562145,4689223.716920846,190725.0,19,T
2023/03/24/15:07:26.585669,0,68846,0,GPS1_FRAME,42.336235,-71.0917,1.2,13.7,327681.6916591805,4689227.98098762,190726.0,19,T
2023/03/24/15:07:27.577152,0,68847,0,GPS1_FRAME,42.33627166666667,-71.09179999999999,1.2,13.5,327673.55327511125,4689232.255196176,190727.0,19,T
2023/03/24/15:07:28.577497,0,68848,0,GPS1_FRAME,42.336311666666674,-71.09190166666667,1.2,13.1,327665.2866973472,4689236.902933602,190728.0,19,T
2023/03/24/15:07:29.578683,0,68849,0,GPS1_FRAME,42.336353333333335,-71.09200666666668,1.2,13.0,327656.75006575556,4689241.74250775,190729.0,19,T
2023/03/24/15:07:30.582440,0,68850,0,GPS1_FRAME,42.336396666666666,-71.09210833333333,1.2,12.8,327648.49261617556,4689246.760407004,190730.0,19,T
2023/03/24/15:07:31.579087,0,68851,0,GPS1_FRAME,42.336439999999996,-71.09220833333333,1.2,12.7,327640.37248672015,4689251.774938052,190731.0,19,T
2023/03/24/15:07:32.578157,0,68852,0,GPS1_FRAME,42.336478333333325,-71.09229833333333,1.2,12.6,327633.0625584781,4689256.213996103,190732.0,19,T
2023/03/24/15:07:33.579153,0,68853,0,GPS1_FRAME,42.33651833333333,-71.09237,1.2,12.1,327627.26758541603,4689260.800968179,190733.0,19,T
2023/03/24/15:07:34.579895,0,68854,0,GPS1_FRAME,42.33654833333333,-71.09242666666667,1.2,11.7,327622.6810710104,4689264.247113219,190734.0,19,T
2023/03/24/15:07:35.578257,0,68855,0,GPS1_FRAME,42.33655666666667,-71.09247166666667,1.2,12.3,327618.9965164355,4689265.263691637,190735.0,19,T
2023/03/24/15:07:36.580748,0,68856,0,GPS1_FRAME,42.336565,-71.0925,1.2,12.6,327616.6850457147,4689266.24648397,190736.0,19,T
2023/03/24/15:07:37.585798,0,68857,0,GPS1_FRAME,42.33657333333334,-71.09251333333333,1.2,12.6,327615.6093500415,4689267.198867659,190737.0,19,T
2023/03/24/15:07:38.585340,0,68858,0,GPS1_FRAME,42.33657333333334,-71.09251666666667,1.2,12.8,327615.3347335012,4689267.205625291,190738.0,19,T
2023/03/24/15:07:39.584312,0,68859,0,GPS1_FRAME,42.33657333333334,-71.092515,1.2,12.8,327615.4720417703,4689267.202246473,190739.0,19,T
2023/03/24/15:07:40.581114,0,68860,0,GPS1_FRAME,42.33657166666667,-71.092515,1.2,12.8,327615.46748764033,4689267.017175822,190740.0,19,T
2023/03/24/15:07:41.583760,0,68861,0,GPS1_FRAME,42.33657166666667,-71.092515,1.2,12.8,327615.46748764033,4689267.017175822,190741.0,19,T
2023/03/24/15:07:42.586576,0,68862,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.8,327615.33017936756,4689267.0205546385,190742.0,19,T
2023/03/24/15:07:43.582942,0,68863,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.8,327615.33017936756,4689267.0205546385,190743.0,19,T
2023/03/24/15:07:44.586120,0,68864,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.8,327615.33017936756,4689267.0205546385,190744.0,19,T
2023/03/24/15:07:45.586638,0,68865,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.8,327615.33017936756,4689267.0205546385,190745.0,19,T
2023/03/24/15:07:46.586149,0,68866,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.8,327615.33017936756,4689267.0205546385,190746.0,19,T
2023/03/24/15:07:47.586167,0,68867,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.9,327615.33017936756,4689267.0205546385,190747.0,19,T
2023/03/24/15:07:48.587065,0,68868,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.9,327615.33017936756,4689267.0205546385,190748.0,19,T
2023/03/24/15:07:49.587145,0,68869,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.9,327615.33017936756,4689267.0205546385,190749.0,19,T
2023/03/24/15:07:50.595572,0,68870,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.9,327615.33017936756,4689267.0205546385,190750.0,19,T
2023/03/24/15:07:51.587741,0,68871,0,GPS1_FRAME,42.33657166666667,-71.09251666666667,1.2,12.9,327615.33017936756,4689267.0205546385,190751.0,19,T
2023/03/24/15:07:52.595837,0,68872,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,12.9,327615.3256252341,4689266.835483984,190752.0,19,T
2023/03/24/15:07:53.589095,0,68873,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,12.9,327615.3256252341,4689266.835483984,190753.0,19,T
2023/03/24/15:07:54.589392,0,68874,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,12.9,327615.3256252341,4689266.835483984,190754.0,19,T
2023/03/24/15:07:55.586764,0,68875,0,GPS1_FRAME,42.33657,-71.09251666666667,1.2,12.9,327615.3256252341,4689266.835483984,190755.0,19,T
2023/03/24/15:07:56.585840,0,68876,0,GPS1_FRAME,42.33657,-71.09251666666667,1.2,12.9,327615.3256252341,4689266.835483984,190756.0,19,T
2023/03/24/15:07:57.590100,0,68877,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,13.0,327615.3256252341,4689266.835483984,190757.0,19,T
2023/03/24/15:07:58.590199,0,68878,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,13.0,327615.3256252341,4689266.835483984,190758.0,19,T
2023/03/24/15:07:59.587235,0,68879,0,GPS1_FRAME,42.33657,-71.09251666666667,1.2,13.0,327615.3256252341,4689266.835483984,190759.0,19,T
2023/03/24/15:08:00.595153,0,68880,0,GPS1_FRAME,42.33657,-71.09251666666667,1.2,13.0,327615.3256252341,4689266.835483984,190800.0,19,T
2023/03/24/15:08:01.591793,0,68881,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,13.0,327615.3256252341,4689266.835483984,190801.0,19,T
2023/03/24/15:08:02.590235,0,68882,0,GPS1_FRAME,42.33657,-71.09251666666667,1.1,13.0,327615.3256252341,4689266.835483984,190802.0,19,T
2023/03/24/15:08:03.590491,0,68883,0,GPS1_FRAME,42.33656666666668,-71.09251666666667,1.1,13.0,327615.31651696766,4689266.465342679,190803.0,19,T
2023/03/24/15:08:04.590774,0,68884,0,GPS1_FRAME,42.33656666666668,-71.09251833333333,1.1,12.9,327615.1792086841,4689266.468721499,190804.0,19,T
2023/03/24/15:08:05.591583,0,68885,0,GPS1_FRAME,42.33657,-71.09253333333332,1.1,13.0,327613.95254246367,4689266.869272307,190805.0,19,T
2023/03/24/15:08:06.590328,0,68886,0,GPS1_FRAME,42.336580000000005,-71.09256,1.1,13.0,327611.7829353907,4689268.0337581085,190806.0,19,T
2023/03/24/15:08:07.586732,0,68887,0,GPS1_FRAME,42.33659833333333,-71.09259166666668,1.2,12.8,327609.22417581314,4689270.133734685,190807.0,19,T
2023/03/24/15:08:08.592972,0,68888,0,GPS1_FRAME,42.33661833333334,-71.09263333333334,1.2,12.7,327605.84612309595,4689272.439056907,190808.0,19,T
2023/03/24/15:08:09.591929,0,68889,0,GPS1_FRAME,42.336636666666664,-71.09267833333334,1.1,12.7,327602.1889018207,4689274.566068325,190809.0,19,T
2023/03/24/15:08:10.592300,0,68890,0,GPS1_FRAME,42.33665333333333,-71.09272666666668,1.1,12.9,327598.25251192594,4689276.51476938,190810.0,19,T
2023/03/24/15:08:11.621461,0,68891,0,GPS1_FRAME,42.33667833333334,-71.09277666666667,1.1,12.7,327594.20158962253,4689279.392205253,190811.0,19,T
2023/03/24/15:08:12.588666,0,68892,0,GPS1_FRAME,42.336705,-71.09282833333333,1.2,12.4,327590.01791744126,4689282.458093559,190812.0,19,T
2023/03/24/15:08:13.590565,0,68893,0,GPS1_FRAME,42.336735,-71.09288166666667,1.2,12.1,327585.7060508429,4689285.897505217,190813.0,19,T
2023/03/24/15:08:14.590374,0,68894,0,GPS1_FRAME,42.336761666666675,-71.09294,1.2,11.9,327580.9731547528,4689288.976916849,190814.0,19,T
2023/03/24/15:08:15.588136,0,68895,0,GPS1_FRAME,42.33678666666666,-71.093,1.2,11.8,327576.09839973354,4689291.874640748,190815.0,19,T
2023/03/24/15:08:16.588314,0,68896,0,GPS1_FRAME,42.33681,-71.09305833333333,1.2,11.9,327571.356401077,4689294.583917806,190816.0,19,T
2023/03/24/15:08:17.590975,0,68897,0,GPS1_FRAME,42.336825,-71.09311333333333,1.2,12.2,327566.86624412343,4689296.361085275,190817.0,19,T
2023/03/24/15:08:18.591373,0,68898,0,GPS1_FRAME,42.336838333333326,-71.09315666666666,1.2,12.4,327563.33268763474,4689297.929525968,190818.0,19,T
2023/03/24/15:08:19.589477,0,68899,0,GPS1_FRAME,42.33684,-71.09319166666667,1.2,13.1,327560.4537816028,4689298.185574213,190819.0,19,T
2023/03/24/15:08:20.590064,0,68900,0,GPS1_FRAME,42.336850000000005,-71.093215,1.2,13.0,327558.55880795105,4689299.34331727,190820.0,19,T
2023/03/24/15:08:21.590962,0,68901,0,GPS1_FRAME,42.336859999999994,-71.09324333333333,1.2,13.0,327556.2519119603,4689300.511200835,190821.0,19,T
2023/03/24/15:08:22.591756,0,68902,0,GPS1_FRAME,42.33687499999999,-71.093285,1.2,12.9,327552.8602231705,4689302.261337624,190822.0,19,T
2023/03/24/15:08:23.587607,0,68903,0,GPS1_FRAME,42.336895000000005,-71.093335,1.2,12.8,327548.79566592013,4689304.583588817,190823.0,19,T
2023/03/24/15:08:24.593432,0,68904,0,GPS1_FRAME,42.336915,-71.09339,1.2,12.7,327544.31918869494,4689306.915983142,190824.0,19,T
2023/03/24/15:08:25.589310,0,68905,0,GPS1_FRAME,42.336935,-71.09344833333333,1.2,12.7,327539.56809936976,4689309.255141078,190825.0,19,T
2023/03/24/15:08:26.588256,0,68906,0,GPS1_FRAME,42.33696,-71.09350833333333,1.2,12.5,327534.69337463926,4689312.152894784,190826.0,19,T
2023/03/24/15:08:27.590755,0,68907,0,GPS1_FRAME,42.336998333333334,-71.09356333333334,1.2,11.8,327530.26702759415,4689316.521075868,190827.0,19,T
2023/03/24/15:08:28.591624,0,68908,0,GPS1_FRAME,42.337030000000006,-71.09361666666668,1.2,11.3,327525.9597671119,4689320.1455966225,190828.0,19,T
2023/03/24/15:08:29.592623,0,68909,0,GPS1_FRAME,42.33705333333334,-71.09367333333333,1.2,11.2,327521.35511317133,4689322.8515281575,190829.0,19,T
